path_id,link_id,first_color
0,1125,15
0,1115,15
0,635,15
0,634,15
0,633,15
0,632,15
0,631,15
1,715,13
1,714,13
1,992,13
1,991,13
1,990,13
1,989,13
1,988,13
1,869,13
1,868,13
1,867,13
1,866,13
1,865,13
1,864,13
1,863,13
1,955,13
1,954,13
2,953,13
2,952,13
2,951,13
2,950,13
2,949,13
2,948,13
3,287,75
3,286,75
3,285,75
3,284,75
3,283,75
3,282,75
3,281,75
3,280,75
3,279,75
3,278,75
3,408,75
3,409,75
3,410,75
3,411,75
3,412,75
3,506,75
3,507,75
3,508,75
3,509,75
4,510,75
4,596,75
4,597,75
4,598,75
4,599,75
4,600,75
4,555,75
4,554,75
4,553,75
4,552,75
4,551,75
5,764,0
5,765,0
5,1099,0
5,1100,0
5,1101,0
5,1102,0
5,1103,0
6,772,36
6,771,36
6,770,36
6,769,36
6,768,36
6,767,36
6,766,36
6,1083,36
6,879,36
6,880,36
6,881,36
6,882,36
6,883,36
6,884,36
6,885,36
6,962,36
6,961,36
6,960,36
6,959,36
6,958,36
7,957,36
7,956,36
7,963,36
7,964,36
7,965,36
7,966,36
7,967,36
8,60,7
8,9,7
8,10,7
8,11,7
8,12,7
8,13,7
8,14,7
8,15,7
8,16,7
8,17,7
8,18,7
8,19,7
8,20,7
8,21,7
8,22,7
8,54,7
9,363,10
9,364,10
9,365,10
9,366,10
9,367,10
9,506,10
9,507,10
9,508,10
9,509,10
9,510,10
9,596,10
9,597,10
9,598,10
9,599,10
9,600,10
10,992,79
10,991,79
10,990,79
10,989,79
10,988,79
10,962,79
10,961,79
10,960,79
10,959,79
10,958,79
10,957,79
10,956,79
10,963,79
10,964,79
10,965,79
10,932,79
11,931,79
12,772,46
12,771,46
12,770,46
12,769,46
12,768,46
12,767,46
12,766,46
12,1083,46
12,1040,46
12,1039,46
12,1038,46
12,1037,46
12,1036,46
12,1035,46
12,1034,46
12,993,46
12,994,46
12,995,46
12,996,46
12,997,46
13,998,46
13,987,46
13,986,46
13,985,46
13,984,46
13,983,46
13,982,46
13,981,46
13,980,46
13,979,46
13,945,46
13,944,46
13,943,46
13,942,46
13,941,46
13,896,46
13,912,46
14,475,24
14,474,24
14,473,24
14,472,24
14,471,24
14,470,24
14,469,24
14,468,24
14,467,24
14,466,24
14,465,24
14,464,24
14,463,24
14,462,24
14,461,24
14,591,24
14,592,24
14,593,24
14,594,24
15,595,24
15,636,24
15,637,24
15,638,24
15,639,24
15,640,24
16,551,46
16,552,46
16,553,46
16,554,46
16,555,46
16,556,46
16,557,46
16,558,46
16,559,46
16,560,46
16,561,46
16,562,46
16,563,46
16,564,46
16,565,46
16,566,46
16,567,46
16,568,46
16,569,46
17,570,46
17,571,46
17,572,46
17,573,46
17,574,46
17,575,46
17,576,46
17,577,46
17,578,46
17,579,46
17,580,46
17,1113,46
18,501,32
18,502,32
18,503,32
18,504,32
18,505,32
18,460,32
18,459,32
18,458,32
18,457,32
18,456,32
18,586,32
18,587,32
18,588,32
18,589,32
18,590,32
18,631,32
18,632,32
18,633,32
18,634,32
19,635,32
19,1115,32
20,782,0
20,781,0
21,333,13
21,334,13
21,335,13
21,336,13
21,337,13
21,338,13
21,339,13
21,340,13
21,341,13
21,342,13
21,343,13
21,344,13
21,345,13
21,346,13
21,347,13
21,348,13
21,349,13
21,350,13
21,351,13
22,352,13
23,475,7
23,474,7
23,473,7
23,472,7
23,471,7
23,470,7
23,469,7
23,468,7
23,467,7
23,466,7
23,596,7
23,597,7
23,598,7
23,599,7
23,600,7
24,863,6
24,864,6
24,865,6
24,866,6
24,867,6
24,868,6
24,869,6
24,886,6
24,887,6
24,888,6
24,889,6
25,657,19
25,704,19
25,703,19
25,702,19
25,1082,19
25,1081,19
25,1080,19
25,1079,19
25,1057,19
25,1058,19
25,1059,19
25,1060,19
25,1061,19
25,1062,19
26,358,50
26,359,50
26,360,50
26,361,50
26,362,50
26,363,50
26,364,50
26,365,50
26,366,50
26,367,50
26,368,50
26,369,50
26,370,50
26,371,50
26,372,50
26,373,50
26,374,50
26,375,50
26,376,50
27,377,50
27,378,50
27,379,50
27,380,50
27,381,50
27,382,50
27,521,50
27,522,50
27,523,50
27,524,50
27,525,50
27,611,50
27,612,50
27,613,50
27,614,50
27,615,50
27,1111,50
28,725,9
28,772,9
28,771,9
28,770,9
28,769,9
28,768,9
28,767,9
28,766,9
28,691,9
28,879,9
28,880,9
28,881,9
28,882,9
28,883,9
28,884,9
28,885,9
29,580,26
29,579,26
29,578,26
29,577,26
29,576,26
29,575,26
29,574,26
29,573,26
29,572,26
29,571,26
29,570,26
29,569,26
29,568,26
29,567,26
29,566,26
29,651,26
29,652,26
29,653,26
29,654,26
30,655,26
30,1119,26
30,1118,26
31,186,5
31,185,5
31,184,5
31,183,5
31,141,5
31,142,5
31,143,5
31,144,5
31,145,5
31,146,5
31,147,5
31,148,5
31,149,5
31,150,5
31,151,5
31,152,5
31,153,5
31,154,5
31,155,5
31,156,5
32,157,5
32,1125,5
32,1115,5
33,378,28
33,379,28
33,380,28
33,381,28
33,382,28
33,383,28
33,384,28
33,385,28
33,386,28
33,387,28
33,388,28
33,389,28
33,390,28
33,391,28
33,392,28
33,531,28
33,532,28
33,533,28
33,534,28
34,535,28
34,621,28
34,622,28
34,623,28
34,624,28
34,625,28
35,531,6
35,532,6
35,533,6
35,534,6
35,535,6
35,621,6
35,622,6
35,623,6
35,624,6
35,625,6
35,1113,6
36,97,75
36,96,75
36,95,75
36,137,75
36,136,75
36,135,75
36,134,75
36,133,75
36,132,75
36,131,75
36,130,75
36,129,75
36,128,75
36,127,75
36,126,75
36,125,75
36,124,75
36,123,75
36,122,75
36,121,75
36,120,75
37,1125,75
38,213,14
38,214,14
38,215,14
38,216,14
38,217,14
38,218,14
38,219,14
38,220,14
38,221,14
38,816,14
38,815,14
38,814,14
38,786,14
38,785,14
38,784,14
38,783,14
38,1029,14
38,1028,14
39,1027,14
39,1026,14
39,1025,14
39,1024,14
39,1023,14
39,1022,14
39,1021,14
39,1020,14
39,1019,14
39,987,14
39,986,14
39,985,14
39,984,14
39,983,14
